Date,gold_close,silver_close,gsr,gsr_zscore_30,gsr_zscore_90,gsr_slope,gold_ret_5,gold_ret_20,silver_ret_5,silver_ret_20,gold_vol_20,silver_vol_20,vol_ratio,capital
2024-06-17,2312.39990234375,29.325000762939453,78.854214567187,0.0087532544231236,-1.160666250104003,1.333974688087622,0.0020366387621095,-0.0413730415588645,-0.0149147888816993,-0.0554642984180072,0.0119300978845696,0.0313802518782034,0.3801785253628338,0.9614299319988828
2024-06-18,2330.39990234375,29.5049991607666,78.98322211927157,0.1131389686721626,-1.108877516423143,-0.2224911929916402,0.0099241180254605,-0.0425243453522199,0.0127690161673872,-0.0838379915161042,0.0118740318782438,0.0300519752101785,0.3951165204682501,0.9689138186563938
2024-06-20,2353.800048828125,30.775999069213867,76.48167793138192,-0.6422350074214881,-1.5953933746257043,-0.9308337975541008,0.0076198839161494,-0.0280381152549029,0.0198833000493334,-0.0342663788206972,0.012153725310663,0.0317754162431544,0.3824883116450581,1.0106521480864485
2024-06-21,2316.39990234375,29.572999954223633,78.32820160042371,0.0684361586009418,-1.1806487482436088,-1.01639892846255,0.0070428447594834,-0.0304704714196973,0.0201103893655871,-0.0550247681058397,0.0122944974872684,0.0326971622742858,0.3760111469042465,0.9711468947565187
2024-06-24,2330.0,29.48900032043457,79.01251228192409,0.3954401240437327,-1.0152450873580934,-0.2814088277191899,-0.0006004556928833,-0.0021413276231263,0.0029589787063553,-0.0262514881085468,0.0113211056295434,0.0319296280013277,0.3545642820853614,0.9683884331989762
2024-06-25,2316.60009765625,28.836999893188477,80.33429643294652,1.046401679840367,-0.7197872701459971,1.4800818657595158,0.0018163792985126,-0.0068166783896034,-0.0166411204451767,-0.0492251907112812,0.0113915569223835,0.0322729229326989,0.3529756801433581,0.9469774099250409
2024-06-26,2299.199951171875,28.909000396728516,79.53232279287192,0.8050455498874338,-0.8698341524492277,0.5491006736003499,-0.0133882391346207,-0.023777174405993,-0.0201999247920873,-0.0957743020348631,0.0112455050566031,0.0294922083353207,0.3813042729369029,0.9398645959064451
2024-06-27,2324.5,28.917999267578125,80.38246278697953,1.3178648047365975,-0.6768436648756668,3.900784855597607,-0.0124479769820348,-0.0067512919277323,-0.0603717136024465,-0.1020091276493241,0.0114900359797407,0.0293858854028523,0.3910052674004315,0.9502067238958527
2024-06-28,2327.699951171875,29.23699951171875,79.61487122640229,0.9884730552293508,-0.8198919746400009,1.2866696259785757,0.0048782806529612,-0.006487665630388,-0.0113617300586678,-0.0685294043297081,0.011491877030424,0.0291837883603787,0.3937760543119197,0.9515147966511351
2024-07-01,2327.60009765625,29.299999237060547,79.44027843905708,0.9272107775347052,-0.8374176388301448,0.4277661571329929,-0.0010300010059013,0.0020234170692234,-0.0064092061894365,-0.0329076020340519,0.0113257552721201,0.0282302806646482,0.4011917347425793,0.9514739786335178
2024-07-02,2323.0,29.35300064086914,79.14012023580347,0.7394939396001414,-0.8807750891033195,-1.194176197143051,0.0027626271578875,-0.0100571450925197,0.01789370425467,-0.0420351840795871,0.0110822940360205,0.0280855819257131,0.3945901518200126,0.9495935554356059
2024-07-03,2359.800048828125,30.54800033569336,77.24892048239411,-0.2643399020802078,-1.2525236503404844,-2.283402310477811,0.0263570367707093,0.0147495372298966,0.056695143950751,0.0359468066561861,0.0114592617460183,0.0282830304053787,0.4051638590976111,0.9882527720123474
2024-07-05,2388.5,31.38800048828125,76.09595905581018,-0.8710838040271582,-1.4634697473110274,-4.286503731169347,0.0275328027532801,0.014612761104763,0.0854139734166328,0.0480833623700647,0.0114520910939546,0.0287028406009918,0.3989880741475777,1.0154274633231832
2024-07-08,2355.199951171875,30.618000030517575,76.92207031237834,-0.450873279431113,-1.2630358185828694,-2.692800914023948,0.0118142374777105,-0.0063705426929875,0.0472346869330859,-0.0201299233623931,0.0118099476658738,0.0276403737122368,0.4272716349216872,0.9905173193375357
2024-07-09,2360.10009765625,30.77199935913086,76.69635209958973,-0.5608921878324515,-1.2863176101523317,-2.7439263394673503,0.0139628796341457,0.0238157850283078,0.0502389133242171,0.0489858639681644,0.0099242626857109,0.0236907933224206,0.4189079931029051,0.9954993234529507
2024-07-10,2372.199951171875,30.72699928283691,77.2024605896648,-0.3006326832236386,-1.1555454722174965,-1.9376596461386697,0.021179488235848,0.02794990742503,0.0468094781442789,0.0321811351431733,0.0099623547618235,0.0235309020106332,0.423373262840569,0.9940435342147169
2024-07-11,2415.0,31.393999099731445,76.92552937674827,-0.5489676052567497,-1.1921660612300218,-0.3233911056458396,0.0233917916898456,0.0465872156013,0.0276940799640359,0.077609574179319,0.0106204544472072,0.0232641748480666,0.4565154155076286,1.0156215233051373
2024-07-12,2414.0,30.88599967956543,78.15838972494495,0.0652850197476317,-0.9048945173475458,2.06243066913477,0.0106761565836299,0.033390410958904,-0.0159933987799969,0.0235286012218636,0.0103672630465842,0.0224126203698875,0.462563630467465,0.9991873269700948
2024-07-15,2422.89990234375,30.67200088500977,78.99386516801668,0.6067633519787364,-0.7049035360320867,2.0717948556383448,0.0287448847551943,0.0533431674534918,0.0017636963367422,0.0580200457803152,0.0095651158340714,0.0203964675833397,0.4689594310871933,1.0028711172075209
2024-07-16,2462.39990234375,31.19499969482422,78.93572452101367,0.5141628134552952,-0.7001516966930914,2.239372421423937,0.0433455363986854,0.0561894164395846,0.013746274031682,0.0609822203089485,0.0097475257406641,0.0204881435678688,0.4757642247270761,1.0192207027151095
2024-07-17,2454.800048828125,30.136999130249023,81.45469421884809,2.228643997461147,-0.1214715608031526,4.252233629183294,0.0348200401974738,0.0615811072903282,-0.0192013592722489,0.0276896281733693,0.0095115571080383,0.0220858645091691,0.4306626577415416,1.0160750203126068
2024-07-18,2451.800048828125,29.9950008392334,81.74028938919633,2.165620581113554,-0.0380444515628982,4.814760012448062,0.0152381154567804,0.052094126146452,-0.0445626011536075,0.0166074120455614,0.0094880651379844,0.0221017198551981,0.429290806333014,1.0148332796411443
2024-07-19,2395.5,29.08799934387207,82.35354971240594,2.2580831260093746,0.1218113606343525,4.195159987460983,-0.0076636288318143,0.0177160125358293,-0.0582140890483444,-0.0548479261890266,0.0108895783558512,0.0208072827664484,0.5233541773849789,0.9915299261627434
2024-07-22,2392.0,29.124000549316406,82.13157378395066,1.9589961735553485,0.0901468511540342,3.137708615933974,-0.0127532723551061,0.0326368938194814,-0.0504694930564478,-0.0151827479661257,0.010170536789185,0.0189580395872433,0.5364761869169581,0.9900812287127039
2024-07-23,2404.60009765625,29.131999969482425,82.54153852036309,1.9741234288867089,0.2015415586746141,3.6058139993494223,-0.0234729560509181,0.0320172092945278,-0.0661323848541046,-0.0121062208644882,0.0101582587606916,0.0189514084699398,0.5360160315685469,0.9952965799540919
2024-07-24,2413.300048828125,29.11599922180176,82.88570247731944,1.946062671189465,0.2974256235637709,1.4310082584713513,-0.0169056538921821,0.0417421855717385,-0.033878618904112,0.0096750469759923,0.0100151765320613,0.0182541603848681,0.5486517221774546,0.99889760769071
2024-07-25,2351.89990234375,27.80699920654297,84.57942134908069,2.435722775102416,0.7113068836614803,2.839131959884355,-0.040745633614015,0.0229209952553341,-0.0729455433062875,-0.0381196573752946,0.0115978895409775,0.0208934420521067,0.5550971214821032,0.9734832546495771
2024-07-26,2380.0,27.86000061035156,85.42713380687063,2.439230674989844,0.9203003211346537,3.0735840944646924,-0.0064704654560634,0.0238761023876101,-0.0422166790848478,-0.0365861637742261,0.0116417340418523,0.0209046949229845,0.5568956679225361,0.9851142660268541
2024-07-29,2377.300048828125,27.70299911499023,85.81381528261163,2.2694676095936703,1.0173867908056426,3.682241498660971,-0.006145464536737,0.0213086302774028,-0.0487914231398244,-0.0524677778960752,0.0116537759452409,0.0207036604481718,0.5628848084334752,0.9839967196331609
2024-07-30,2405.0,28.364999771118164,84.78759102437297,1.7132796674782629,0.7762708036691474,2.2460525040098815,0.0001663072143014,0.033253092926782,-0.0263284429207655,-0.0319112454023458,0.0118835086054004,0.0215150807246705,0.5523339074333145,0.9954621049557076
2024-07-31,2426.5,28.777999877929688,84.3178820728581,1.4281895074095683,0.6782191978720999,1.4321795955386565,0.0054696684642612,0.0445544554455445,-0.0116087152392483,-0.0195891646641012,0.0119560222095697,0.0218021797724577,0.548386552828701,1.0043612464345217
2024-08-01,2435.0,28.33099937438965,85.94825646006562,1.80603452938627,1.0903983445462555,1.3688351109849322,0.0353331779015926,0.0318670860309624,0.0188441825007634,-0.0725743399548575,0.0115284835285555,0.019696821307819,0.5852966500731293,1.0078795116703319
2024-08-02,2425.699951171875,28.246000289916992,85.8776437822873,1.6472348227746412,1.0865218833518917,0.450509975416665,0.0192016601562499,0.0155746079848755,0.0138549774267417,-0.1001019545522604,0.0113121195252441,0.0182953669832499,0.6183051444445324,1.0040300953781753
2024-08-05,2401.699951171875,27.076000213623047,88.70216916173169,2.2401830176951383,1.7948053935078083,2.8883538791200607,0.010263703294743,0.0197435466049764,-0.0226328889072486,-0.115683578723762,0.0110674072431429,0.0195840121751225,0.5651246100225455,0.9624413650752438
2024-08-06,2389.10009765625,27.09600067138672,88.17168727705013,1.8770103021884352,1.6707419599402702,3.3840962526771534,-0.0066111860057173,0.0122876144231336,-0.0447382023610508,-0.1194592085110445,0.0111519683808803,0.0194807000351086,0.5724624043685266,0.9573921830525648
2024-08-07,2390.5,26.829999923706055,89.09802485268878,1.9168962028703531,1.9078081124188584,4.780142779830683,-0.0148361838038326,0.0077143787222002,-0.0676905956802642,-0.1268265515698303,0.011102574515911,0.0194642750003406,0.5704078120411232,0.9579531706655401
2024-08-08,2422.199951171875,27.5,88.07999822443182,1.5211570469124405,1.6694061678493022,2.131741764366197,-0.0052566935639116,0.002981346240942,-0.0293318058924827,-0.1240364149645641,0.0107495252012976,0.0197258893801926,0.544945020937388,0.970656399586285
2024-08-09,2432.10009765625,27.48699951171875,88.4818328977433,1.4951346319888106,1.761799191475626,2.604189115456009,0.0026384740953979,0.007497969203086,-0.0268710886641597,-0.1100498673544797,0.0107829724060968,0.0196289523993371,0.5493401882446323,0.9746237188562119
2024-08-12,2462.39990234375,27.91699981689453,88.20431702885134,1.3259207004608031,1.6644044682491963,-0.4978521328803538,0.0252737446000519,0.0163027783202229,0.0310607030815557,-0.0898213676520099,0.0110962736466288,0.0201910687974622,0.5495634608517351,0.9867658623286809
2024-08-13,2466.699951171875,27.69499969482422,89.06661774157247,1.413456981426943,1.8357692670856685,0.8949304645223464,0.0324807878881892,0.0017462837064086,0.022106547409044,-0.1121974686404856,0.0104914871830269,0.0195504387145314,0.5366369182922167,0.9789189538740262
2024-08-14,2439.39990234375,27.253999710083008,89.50612490985164,1.401828497974828,1.8982458048745696,0.408100057162855,0.0204559307022589,-0.0062734830446686,0.0158031974499679,-0.0956631218558287,0.0107687791382208,0.0185757845638532,0.5797213625730737,0.9680848290235994
2024-08-15,2453.10009765625,28.34199905395508,86.55353113893791,0.6915101235290542,1.1715962960632962,-1.5264670854939055,0.0127570585035414,0.0005302425981867,0.0306181474165483,-0.0551092428414335,0.0108448875289042,0.0211023291707801,0.5139189821719234,1.0067314742864784
2024-08-16,2498.60009765625,28.777999877929688,86.82327153571457,0.702452573247109,1.2206770970021934,-1.6585613620287347,0.0273426246165131,0.0430390722839699,0.0469676715954585,-0.0106572976118994,0.0101523446392839,0.0204140262873132,0.4973220126395805,1.0222185876504462
2024-08-19,2501.800048828125,29.239999771118164,85.56087785264897,0.3494130616801358,0.9099768331057534,-2.6434391762023637,0.0160007098956076,0.0459030304465406,0.0473904775907543,0.003982942577045,0.0101193572619629,0.0207403846120066,0.4879059598588566,1.0386292096642424
2024-08-20,2511.300048828125,29.454999923706055,85.2588713404468,0.2159220890294772,0.8313768972580455,-3.8077464011256694,0.0180808766931954,0.0443732624297381,0.0635493861085239,0.0110874623974321,0.0101019537386415,0.0207983658935392,0.4857090114843885,1.046266194626897
2024-08-21,2508.39990234375,29.47599983215332,85.09973933462678,0.1104646874314537,0.7870561284535893,-4.40638557522486,0.0282856451431787,0.0394065601423265,0.0815293221437971,0.0123643570536295,0.0101235881281602,0.0207961044316462,0.4868021393831209,1.047012128911587
2024-08-22,2478.89990234375,29.006000518798828,85.46162373324002,0.1464649603115265,0.861526850487633,-1.0919074056978957,0.0105172245976223,0.0539988967529783,0.0234281803333518,0.0431186876135032,0.0085057835880297,0.0182963171881169,0.4648904749833521,1.030317360813323
2024-08-23,2508.39990234375,29.785999298095703,84.21405900268448,-0.3435500932910952,0.5685827635428007,-2.609212533030089,0.0039221181079327,0.0539495387998949,0.035026736550203,0.069131322525116,0.0085030684378586,0.0191051025883139,0.4450679287668312,1.0580235688167987
2024-08-26,2517.699951171875,29.97699928283691,83.987724302124,-0.5231743400692516,0.5142444232173924,-1.573153550524978,0.0063553849362172,0.059058553594427,0.0252051818566263,0.0820849814277402,0.0084580102302076,0.0189907885086655,0.4453743574864311,1.0648080477754336
2024-08-27,2516.0,29.951000213623047,84.00387239340378,-0.6495515134869588,0.5183468036337868,-1.2549989470430205,0.0018715211565691,0.0461538461538462,0.0168392561942531,0.0559139945461866,0.0082333846104287,0.0184328647347146,0.4466687478546297,1.0638845391256053
2024-08-28,2501.0,29.176000595092773,85.72113891513469,0.0184329192412747,0.912444808762187,0.6213995805079122,-0.002950048888471,0.0307026581495981,-0.0101777459210492,0.0138300340138759,0.0082741702316615,0.0192829169175893,0.4290932884803382,1.0363559054872677
2024-08-29,2525.699951171875,29.55699920654297,85.45183946186141,-0.167129323791026,0.8504466691653416,-0.0097842713786064,0.01887936208472,0.0372484399063142,0.0189960241980633,0.0432741470200865,0.0084738287023476,0.0190619320197501,0.4445419642441207,1.046590987559327
2024-08-30,2493.800048828125,28.731000900268555,86.79823085470075,0.4214110405344997,1.1572278282917914,2.5841718520162686,-0.0058203851395399,0.0280744111089874,-0.0354192715600647,0.0171705942566564,0.0089976966562171,0.0202082084298178,0.4452495968391142,1.017343012247452
2024-09-03,2489.89990234375,27.951000213623047,89.08088738556829,1.4838834122570843,1.6589930437871057,5.093163083444296,-0.0110418434949666,0.0367239675917214,-0.0675851191808192,0.0323164423510291,0.0086315725154978,0.0188348595152261,0.4582764479087363,1.0157519517394193
2024-09-04,2493.39990234375,28.16699981689453,88.5220264335079,1.1430093957985206,1.5068537686682384,4.518154040104122,-0.0089825507377782,0.0436565235545467,-0.0595639672800333,0.0395260968028681,0.0084708025576726,0.0188797033785575,0.4486724387467493,1.0171797729252194
2024-09-05,2511.39990234375,28.719999313354492,87.4442883839477,0.5168943623284187,1.2503418266212143,1.7231494688130056,0.0041582976184526,0.0505751526223592,-0.0156293279557643,0.0704435108096477,0.0085350108344544,0.019048287535373,0.4480723434379469,1.0245228533093342
2024-09-06,2493.5,27.808000564575195,89.66843891597466,1.6383866790553965,1.7233838207033323,4.2165994541132505,-0.0127489218016315,0.0294360706239917,-0.0591737554190074,0.0112000205300071,0.0083991654919202,0.0198999104215004,0.4220705176062292,1.017220607655003
2024-09-09,2501.800048828125,28.291000366210938,88.43095035324816,0.8940756315305243,1.434319006631884,1.6327194985474165,0.0032079556673998,0.0286583398598778,-0.0153144868006844,0.0292502226061237,0.0083885020963439,0.0202394539703359,0.4144628658776373,1.0206066035292807
2024-09-10,2512.300048828125,28.256999969482425,88.90894474082211,1.0826290562221743,1.5255022727722325,-0.1719426447461813,0.0089964044190249,0.0202648426183249,0.01094772113773,0.0121789646028558,0.0080127403792796,0.0199746767054282,0.4011449345311388,1.024890067086681
2024-09-11,2512.10009765625,28.562999725341797,87.94944935098862,0.5163802007155724,1.303670591119933,-0.5725770825192882,0.0074998780961377,0.0184052164361565,0.014059002059912,0.0313413988114177,0.0080146000915389,0.0199832813757898,0.401065267551546,1.0359887722093029
2024-09-12,2551.199951171875,29.743000030517575,85.77480242592328,-0.7323712816569875,0.8284822806350514,-1.66948595802441,0.0158477543902832,0.0458309638861216,0.0356198029812415,0.091326056612297,0.0081257601603546,0.0213715708044409,0.3802135198534913,1.0787877456757016
2024-09-13,2581.300048828125,30.698999404907227,84.08417534336657,-1.5936511918984446,0.4563239143625406,-5.584263572608094,0.0352115696122419,0.0522603832164698,0.103962844564053,0.0831628124207148,0.0083733908048843,0.0207568071257599,0.403404567675184,1.1134621365880848
2024-09-16,2580.39990234375,30.770999908447266,83.85817523061309,-1.611514231349273,0.4090209292973646,-4.572775122635079,0.0314173203219987,0.0327382540184122,0.0876603693801612,0.0692542928268633,0.0074975059345419,0.0205913952229081,0.3641086897405036,1.1160736169640313
2024-09-17,2564.300048828125,30.618999481201172,83.74865581099414,-1.5379413615277304,0.3870803789821057,-5.160288929827971,0.0206981646257802,0.0249820124630966,0.0835898897359843,0.0471614131627018,0.0077021723025895,0.0204553543165956,0.3765357560362887,1.110560514785962
2024-09-18,2570.699951171875,30.340999603271484,84.72693664630259,-0.9732112466258048,0.5988279303711286,-3.222512704686025,0.0233270376328944,0.0236530486954231,0.0622483595920144,0.030079771918531,0.0076851098205042,0.0205800292435744,0.37342560253668,1.100477373835077
2024-09-19,2588.0,31.0939998626709,83.23149197369608,-1.5983793940315387,0.2684989422533843,-2.543310452227203,0.0144246039246045,0.031733416024245,0.0454224466518893,0.0548921169673983,0.0077599493514986,0.0212161906148175,0.3657560158834107,1.127788924502368
2024-09-20,2619.89990234375,31.176000595092773,84.03579203023664,-1.1203295302444736,0.4434180335031105,-0.048383313129932,0.0149536484660699,0.0568800700127856,0.0155380044767614,0.0748121091319558,0.0074411798296195,0.020749737447795,0.3586156137320307,1.130763116251095
2024-09-23,2626.5,30.767000198364254,85.36743858894764,-0.4241069674535643,0.7296590276197198,1.5092633583345505,0.0178654857390041,0.0470818458994126,-0.000129983104056,0.0329349668765777,0.0071260827770174,0.0203326996741056,0.3504740094151282,1.133611754470695
2024-09-24,2651.199951171875,32.111000061035156,82.56360580899357,-1.6694778174194336,0.1060480324409742,-1.1850500020005654,0.0338883518656341,0.0530245869599599,0.0487279338029975,0.0711879383944893,0.0072959845912927,0.0223808071557965,0.3259929161850203,1.144272388387805
2024-09-25,2659.199951171875,31.697999954223633,83.89172676547837,-0.9684784010683398,0.3906840227602694,-0.8352098808242232,0.0344264214731309,0.0569157198616354,0.044724971777325,0.0583285943087126,0.007255031096658,0.0226679611545598,0.3200566229662245,1.12955516943706
2024-09-26,2669.89990234375,32.025001525878906,83.36923575745173,-1.1667315194077323,0.2625644815232031,0.1377437837556527,0.0316460209983577,0.0675329477583965,0.0299415214292098,0.0976487823099825,0.0069580892244557,0.0216566893469175,0.3212905312069828,1.1412078388865734
2024-09-27,2644.300048828125,31.518999099731445,83.89543209989354,-0.8449188423583741,0.3631604705890239,-0.1403599303430951,0.0093133888293008,0.0469573187429575,0.011002004686023,0.0663802126690233,0.0073400276057049,0.0220418371770562,0.3330043474481914,1.1302655734178444
2024-09-30,2636.10009765625,31.163999557495117,84.58799047255965,-0.4582201147918114,0.5024097783049438,-0.7794481163879823,0.0036550914358461,0.0570615310136808,0.0129034145861242,0.0846820013570714,0.0065892063316474,0.0210861947677824,0.312489114523171,1.117535354418846
2024-10-01,2667.300048828125,31.44499969482422,84.82429876655897,-0.3250882753949417,0.5395721058225685,2.2606929575653965,0.0060727587329403,0.0712479029046058,-0.0207405675608057,0.1250044525955185,0.0068000843879756,0.0197578224488417,0.3441717530149346,1.1276119682206933
2024-10-02,2647.10009765625,31.628000259399418,83.69482976937714,-0.8599822240727696,0.2661413759009789,-0.1968969961012305,-0.004550185671556,0.0616428175713108,-0.0022083315958516,0.1228743020202309,0.0072265012124852,0.0197541068052472,0.3658227265717544,1.1190723565227565
2024-10-03,2657.10009765625,32.18899917602539,82.54683791583301,-1.3467175025093572,-0.0137447300286082,-0.8223978416187236,-0.0047941140700682,0.0580155295763633,0.0051209255997679,0.1207869061841464,0.0071619413040344,0.0196896754264721,0.3637409530075541,1.1389218055706383
2024-10-04,2645.800048828125,32.12799835205078,82.3518483733749,-1.3453853795959998,-0.0838537229691349,-1.5435837265186336,0.0005672578649555,0.0610788244748847,0.0193216558175708,0.1553508954174454,0.0069776805432032,0.0177174614512692,0.393830716798507,1.1367634542592933
2024-10-07,2644.800048828125,31.7450008392334,83.31390703759054,-0.8722180261730402,0.1221380874139341,-1.274083434969114,0.0033003113878755,0.057158844515565,0.0186433477726881,0.1220883117709654,0.0070173734244186,0.0180567685495105,0.3886284195966459,1.1232121097008105
2024-10-08,2615.0,30.354999542236328,86.14725875259711,0.40957407757487,0.8079169129347452,1.322959986038143,-0.0196078610845086,0.0408788557002894,-0.0346637037101738,0.0742470741770089,0.0076770650241908,0.021182143358701,0.3624309822753287,1.074030624490157
2024-10-09,2606.0,30.424999237060547,85.6532478339603,0.1551759706194081,0.6658629904716755,1.9584180645831568,-0.0155264614634861,0.0373790449000648,-0.0380359495533187,0.0651892143550574,0.0077621029513796,0.0211189165343292,0.367542669092999,1.0703341519775713
2024-10-10,2620.60009765625,31.0049991607666,84.52185675180826,-0.3547020864458984,0.3595003885687178,1.9750188359752483,-0.0137367801958968,0.0272029428553792,-0.0367827532873603,0.0424301223465743,0.0071306758185364,0.0195424419917863,0.3648815138626703,1.0763306919406153
2024-10-11,2657.60009765625,31.520000457763672,84.31472268591475,-0.4323230550066844,0.2919446777152205,1.962874312539839,0.0044599170800345,0.0295587678242845,-0.0189242382181676,0.0267435769494561,0.0073255563120277,0.0185772904820952,0.3943285657877899,1.091527301159023
2024-10-14,2647.800048828125,31.08300018310547,85.18482878841543,-0.0023369567427233,0.5035065634630382,1.8709217508248912,0.0011343012494759,0.0261200391548441,-0.020853697861925,0.0101394259395695,0.0074070876190654,0.0188887318656652,0.3921431926581373,1.0875022332573383
2024-10-15,2661.39990234375,31.527000427246097,84.41652762004371,-0.3087631450954025,0.2825152499534762,-1.7307311325534016,0.0177437485062141,0.0378660264659742,0.0386098139576327,0.0296548209095597,0.0072310515963414,0.0190762355088721,0.3790607215442694,1.0930879537790825
2024-10-16,2674.0,31.760000228881836,84.19395405319689,-0.3675482241765364,0.2078659300097567,-1.459293780763403,0.0260936300844205,0.0401836273350513,0.0438784231815241,0.0467684204266412,0.0072582803258328,0.0189443991416088,0.3831359480750689,1.1011664031383448
2024-10-17,2691.0,31.572999954223633,85.23105197167098,0.2262669719733678,0.4722208600327018,0.7091952198627212,0.0268640386630194,0.0397990726429675,0.0183196519539265,0.0154049042795483,0.0072459737590159,0.0182691832689442,0.3966227527715114,1.094682825734463
2024-10-18,2713.699951171875,33.03200149536133,82.15366397198059,-1.4604203799154605,-0.3854445354842677,-2.1610587139341533,0.0211092156284535,0.0358029132121466,0.0479695753692552,0.059533001823226,0.0070016531847225,0.0208939070123452,0.3351050227506782,1.1039170311201418
2024-10-21,2723.10009765625,33.86899948120117,80.40096074192253,-2.3557134804315973,-0.8906255321262406,-4.783868046492898,0.0284387217461725,0.03677902061917,0.0896309648902546,0.100822285657925,0.0070100586947276,0.0210912349250769,0.3323683378251539,1.131889188111949
2024-10-22,2744.199951171875,34.83100128173828,78.78613448332435,-3.0211373455135058,-1.3384489230083323,-5.630393136719363,0.0311114645924528,0.0350784556852803,0.1047990868055057,0.0847062133079963,0.0069251799766046,0.0198579062623104,0.3487366636304636,1.1640389254425887
2024-10-23,2714.39990234375,33.63999938964844,80.68965373343657,-1.8456827132839777,-0.8141208533022615,-3.5043003197603184,0.0151084152370044,0.0207581047628815,0.0591939278091369,0.0612656772739392,0.0074653977554676,0.0213433295956755,0.3497766232771966,1.1242360914254335
2024-10-24,2734.89990234375,33.611000061035156,81.3691915556624,-1.3366263476691145,-0.6360862189053416,-3.8618604160085823,0.0163136017628204,0.0243454819946395,0.0645488268383218,0.0495237614235437,0.0075800823395758,0.0212933174245068,0.355984095313012,1.1232669448010077
2024-10-25,2740.89990234375,33.60300064086914,81.56711752134933,-1.140223848279304,-0.592832691438605,-0.5865464506312605,0.0100231977231415,0.0365313511068592,0.0172862412103,0.066118899732303,0.0071400677368025,0.0208641940920231,0.3422163207124459,1.1229996071962431
2024-10-28,2742.89990234375,33.83000183105469,81.0789167568377,-1.3319585482552272,-0.7625336890369568,0.6779560149151678,0.0072710528358987,0.0405143206748694,-0.001151426104811,0.0855475006871633,0.0070519543663696,0.0205842452787575,0.3425898919717542,1.1305859013530037
2024-10-29,2768.39990234375,34.26900100708008,80.78437716266635,-1.3945295182408637,-0.8647562963305856,1.998242679341999,0.008818581591163,0.0379034423067787,-0.0161350594004558,0.0898076431757983,0.0068867101670705,0.020650792216923,0.333484066602877,1.1410966532983688
2024-10-30,2788.5,33.91400146484375,82.22267734730863,-0.553007519459625,-0.4565318914242144,1.5330236138720608,0.027298887533951,0.053416907985061,0.0081451272344441,0.0722777661153257,0.0066076665536802,0.0209121181297269,0.3159730885551649,1.1493816392019947
2024-10-31,2738.300048828125,32.65299987792969,83.86059654748459,0.3491369305791372,0.0186346330741444,2.4914049918221934,0.0012432434845097,0.0305596131826193,-0.028502578958252,0.0144148843947247,0.0080461072700454,0.0225165483066433,0.3573419495949781,1.12868990451819
