Date,gold_close,silver_close,gsr,gsr_zscore_30,gsr_zscore_90,gsr_slope,gold_ret_5,gold_ret_20,silver_ret_5,silver_ret_20,gold_vol_20,silver_vol_20,vol_ratio
2024-06-14,2331.39990234375,29.402000427246097,79.29392110964328,0.05488398772387077,-1.0925471221583336,0.7120215658985103,0.011365587249191123,-0.020420209099264675,0.0022840069836207455,-0.008865682796712293,0.012324350595289984,0.033234696167119174,0.37082784007765685
2024-06-17,2312.39990234375,29.325000762939453,78.854214567187,0.008753254423123682,-1.160666250104003,1.333974688087622,0.002036638762109577,-0.041373041558864565,-0.014914788881699392,-0.05546429841800726,0.011930097884569672,0.03138025187820342,0.3801785253628338
2024-06-18,2330.39990234375,29.5049991607666,78.98322211927157,0.1131389686721626,-1.108877516423143,-0.22249119299164022,0.00992411802546056,-0.04252434535221994,0.012769016167387237,-0.08383799151610427,0.011874031878243863,0.030051975210178564,0.39511652046825013
2024-06-20,2353.800048828125,30.775999069213867,76.48167793138192,-0.6422350074214881,-1.5953933746257045,-0.9308337975541008,0.007619883916149428,-0.028038115254902962,0.019883300049333474,-0.034266378820697274,0.012153725310663097,0.03177541624315444,0.3824883116450581
2024-06-21,2316.39990234375,29.572999954223633,78.32820160042371,0.06843615860094189,-1.1806487482436088,-1.01639892846255,0.007042844759483469,-0.030470471419697387,0.020110389365587178,-0.05502476810583978,0.012294497487268486,0.03269716227428586,0.3760111469042465
2024-06-24,2330.0,29.48900032043457,79.01251228192409,0.39544012404373274,-1.0152450873580934,-0.28140882771918996,-0.0006004556928833615,-0.0021413276231263545,0.0029589787063553086,-0.026251488108546828,0.011321105629543433,0.031929628001327766,0.3545642820853614
2024-06-25,2316.60009765625,28.836999893188477,80.33429643294652,1.046401679840367,-0.7197872701459971,1.4800818657595158,0.0018163792985126381,-0.0068166783896034255,-0.016641120445176738,-0.049225190711281286,0.011391556922383583,0.03227292293269893,0.3529756801433581
2024-06-26,2299.199951171875,28.909000396728516,79.53232279287192,0.8050455498874338,-0.8698341524492277,0.5491006736003499,-0.013388239134620727,-0.02377717440599303,-0.02019992479208732,-0.09577430203486315,0.01124550505660315,0.029492208335320756,0.38130427293690294
2024-06-27,2324.5,28.917999267578125,80.38246278697953,1.3178648047365975,-0.6768436648756668,3.900784855597607,-0.012447976982034814,-0.0067512919277323835,-0.06037171360244653,-0.10200912764932413,0.011490035979740739,0.029385885402852394,0.39100526740043157
2024-06-28,2327.699951171875,29.23699951171875,79.61487122640229,0.9884730552293509,-0.8198919746400009,1.2866696259785755,0.004878280652961253,-0.006487665630388051,-0.011361730058667807,-0.06852940432970811,0.011491877030424055,0.0291837883603787,0.39377605431191975
2024-07-01,2327.60009765625,29.299999237060547,79.44027843905708,0.9272107775347052,-0.8374176388301448,0.42776615713299293,-0.0010300010059013376,0.0020234170692234876,-0.006409206189436523,-0.032907602034051964,0.01132575527212012,0.028230280664648236,0.4011917347425793
2024-07-02,2323.0,29.35300064086914,79.14012023580347,0.7394939396001414,-0.8807750891033195,-1.194176197143051,0.002762627157887554,-0.01005714509251976,0.017893704254670073,-0.04203518407958717,0.011082294036020547,0.02808558192571313,0.39459015182001267
2024-07-03,2359.800048828125,30.54800033569336,77.24892048239411,-0.2643399020802078,-1.2525236503404844,-2.283402310477811,0.02635703677070933,0.014749537229896692,0.05669514395075104,0.0359468066561861,0.01145926174601833,0.028283030405378756,0.40516385909761116
2024-07-05,2388.5,31.38800048828125,76.09595905581018,-0.8710838040271582,-1.4634697473110274,-4.286503731169347,0.027532802753280183,0.014612761104763061,0.08541397341663282,0.04808336237006472,0.011452091093954632,0.02870284060099183,0.3989880741475777
2024-07-08,2355.199951171875,30.618000030517575,76.92207031237834,-0.450873279431113,-1.2630358185828694,-2.692800914023948,0.011814237477710599,-0.006370542692987535,0.04723468693308597,-0.020129923362393165,0.01180994766587385,0.027640373712236817,0.42727163492168724
2024-07-09,2360.10009765625,30.77199935913086,76.69635209958973,-0.5608921878324515,-1.2863176101523317,-2.7439263394673503,0.013962879634145775,0.023815785028307834,0.05023891332421715,0.0489858639681644,0.009924262685710956,0.023690793322420686,0.41890799310290516
2024-07-10,2372.199951171875,30.72699928283691,77.2024605896648,-0.3006326832236386,-1.1555454722174963,-1.9376596461386697,0.021179488235848032,0.027949907425030007,0.04680947814427894,0.032181135143173334,0.009962354761823514,0.02353090201063327,0.423373262840569
2024-07-11,2415.0,31.393999099731445,76.92552937674827,-0.5489676052567497,-1.1921660612300218,-0.3233911056458396,0.02339179168984562,0.04658721560130008,0.027694079964035945,0.07760957417931902,0.010620454447207267,0.023264174848066643,0.45651541550762864
2024-07-12,2414.0,30.88599967956543,78.15838972494495,0.06528501974763173,-0.9048945173475458,2.06243066913477,0.01067615658362997,0.03339041095890405,-0.015993398779996948,0.02352860122186362,0.010367263046584236,0.022412620369887535,0.462563630467465
2024-07-15,2422.89990234375,30.67200088500977,78.99386516801668,0.6067633519787364,-0.7049035360320867,2.0717948556383448,0.028744884755194322,0.05334316745349188,0.0017636963367422265,0.05802004578031528,0.009565115834071406,0.020396467583339784,0.46895943108719335
2024-07-16,2462.39990234375,31.19499969482422,78.93572452101367,0.5141628134552952,-0.7001516966930914,2.239372421423937,0.043345536398685436,0.05618941643958464,0.013746274031682049,0.06098222030894851,0.009747525740664153,0.020488143567868846,0.47576422472707613
2024-07-17,2454.800048828125,30.136999130249023,81.45469421884809,2.228643997461147,-0.12147156080315268,4.252233629183294,0.03482004019747387,0.061581107290328285,-0.019201359272248975,0.027689628173369396,0.00951155710803836,0.022085864509169113,0.43066265774154167
2024-07-18,2451.800048828125,29.9950008392334,81.74028938919633,2.1656205811135534,-0.03804445156289829,4.814760012448062,0.015238115456780443,0.052094126146452036,-0.04456260115360755,0.016607412045561487,0.009488065137984409,0.02210171985519817,0.42929080633301403
2024-07-19,2395.5,29.08799934387207,82.35354971240594,2.2580831260093746,0.12181136063435254,4.195159987460983,-0.007663628831814373,0.01771601253582933,-0.058214089048344464,-0.054847926189026674,0.010889578355851273,0.020807282766448443,0.5233541773849789
2024-07-22,2392.0,29.124000549316406,82.13157378395066,1.9589961735553485,0.09014685115403427,3.137708615933974,-0.012753272355106149,0.03263689381948143,-0.05046949305644788,-0.015182747966125731,0.010170536789185041,0.018958039587243326,0.5364761869169581
2024-07-23,2404.60009765625,29.131999969482425,82.54153852036309,1.9741234288867087,0.2015415586746141,3.6058139993494223,-0.023472956050918148,0.03201720929452789,-0.06613238485410466,-0.012106220864488204,0.010158258760691681,0.018951408469939802,0.5360160315685469
2024-07-24,2413.300048828125,29.11599922180176,82.88570247731944,1.946062671189465,0.2974256235637709,1.4310082584713513,-0.016905653892182126,0.04174218557173859,-0.033878618904112034,0.009675046975992307,0.010015176532061356,0.018254160384868108,0.5486517221774546
2024-07-25,2351.89990234375,27.80699920654297,84.57942134908069,2.435722775102416,0.7113068836614803,2.839131959884355,-0.040745633614015064,0.022920995255334198,-0.07294554330628755,-0.03811965737529466,0.011597889540977572,0.020893442052106727,0.5550971214821032
2024-07-26,2380.0,27.86000061035156,85.42713380687063,2.4392306749898442,0.9203003211346535,3.0735840944646924,-0.006470465456063446,0.023876102387610176,-0.04221667908484783,-0.03658616377422619,0.011641734041852316,0.020904694922984524,0.5568956679225361
2024-07-29,2377.300048828125,27.70299911499023,85.81381528261163,2.2694676095936703,1.0173867908056426,3.6822414986609715,-0.006145464536737033,0.021308630277402818,-0.04879142313982443,-0.05246777789607526,0.01165377594524092,0.02070366044817183,0.5628848084334752
2024-07-30,2405.0,28.364999771118164,84.78759102437297,1.7132796674782627,0.7762708036691474,2.2460525040098815,0.00016630721430144213,0.033253092926782024,-0.026328442920765527,-0.0319112454023458,0.011883508605400455,0.02151508072467052,0.5523339074333145
2024-07-31,2426.5,28.777999877929688,84.3178820728581,1.4281895074095683,0.6782191978720999,1.4321795955386563,0.005469668464261224,0.044554455445544594,-0.011608715239248335,-0.01958916466410121,0.011956022209569723,0.021802179772457724,0.548386552828701
2024-08-01,2435.0,28.33099937438965,85.94825646006562,1.80603452938627,1.0903983445462557,1.3688351109849322,0.03533317790159263,0.031867086030962444,0.018844182500763473,-0.07257433995485751,0.011528483528555537,0.019696821307819076,0.5852966500731293
2024-08-02,2425.699951171875,28.246000289916992,85.8776437822873,1.6472348227746412,1.0865218833518915,0.45050997541666504,0.01920166015624991,0.015574607984875533,0.013854977426741799,-0.10010195455226045,0.011312119525244113,0.018295366983249985,0.6183051444445324
2024-08-05,2401.699951171875,27.076000213623047,88.70216916173169,2.2401830176951383,1.7948053935078083,2.8883538791200607,0.01026370329474302,0.01974354660497646,-0.022632888907248683,-0.115683578723762,0.011067407243142915,0.01958401217512255,0.5651246100225455
2024-08-06,2389.10009765625,27.09600067138672,88.17168727705013,1.8770103021884352,1.6707419599402702,3.3840962526771534,-0.006611186005717307,0.012287614423133641,-0.04473820236105086,-0.11945920851104452,0.011151968380880325,0.019480700035108628,0.5724624043685266
2024-08-07,2390.5,26.829999923706055,89.09802485268878,1.9168962028703533,1.9078081124188586,4.780142779830683,-0.01483618380383267,0.007714378722200266,-0.06769059568026425,-0.12682655156983036,0.01110257451591105,0.01946427500034066,0.5704078120411232
2024-08-08,2422.199951171875,27.5,88.07999822443182,1.5211570469124405,1.6694061678493022,2.131741764366197,-0.005256693563911674,0.00298134624094204,-0.029331805892482743,-0.12403641496456419,0.010749525201297695,0.019725889380192672,0.544945020937388
2024-08-09,2432.10009765625,27.48699951171875,88.4818328977433,1.4951346319888106,1.761799191475626,2.604189115456009,0.002638474095397969,0.007497969203086097,-0.02687108866415977,-0.11004986735447975,0.01078297240609681,0.019628952399337176,0.5493401882446323
2024-08-12,2462.39990234375,27.91699981689453,88.20431702885134,1.3259207004608031,1.6644044682491963,-0.4978521328803538,0.02527374460005194,0.016302778320222977,0.03106070308155573,-0.08982136765200999,0.011096273646628843,0.020191068797462262,0.5495634608517351
2024-08-13,2466.699951171875,27.69499969482422,89.06661774157247,1.413456981426943,1.8357692670856685,0.8949304645223464,0.0324807878881892,0.0017462837064086134,0.022106547409044053,-0.11219746864048563,0.010491487183026976,0.0195504387145314,0.5366369182922167
2024-08-14,2439.39990234375,27.253999710083008,89.50612490985164,1.401828497974828,1.8982458048745696,0.408100057162855,0.02045593070225893,-0.006273483044668682,0.015803197449967943,-0.0956631218558287,0.010768779138220852,0.01857578456385321,0.5797213625730737
2024-08-15,2453.10009765625,28.34199905395508,86.55353113893791,0.6915101235290542,1.1715962960632962,-1.5264670854939055,0.012757058503541474,0.000530242598186792,0.030618147416548336,-0.05510924284143359,0.010844887528904232,0.021102329170780164,0.5139189821719234
2024-08-16,2498.60009765625,28.777999877929688,86.82327153571457,0.702452573247109,1.2206770970021934,-1.6585613620287347,0.027342624616513156,0.04303907228396997,0.04696767159545856,-0.010657297611899486,0.01015234463928391,0.02041402628731321,0.49732201263958054
2024-08-19,2501.800048828125,29.239999771118164,85.56087785264897,0.34941306168013586,0.9099768331057534,-2.6434391762023637,0.016000709895607645,0.04590303044654065,0.04739047759075432,0.003982942577045012,0.010119357261962947,0.020740384612006613,0.48790595985885665
2024-08-20,2511.300048828125,29.454999923706055,85.2588713404468,0.21592208902947727,0.8313768972580455,-3.8077464011256694,0.01808087669319547,0.04437326242973816,0.0635493861085239,0.01108746239743219,0.010101953738641587,0.020798365893539287,0.4857090114843885
2024-08-21,2508.39990234375,29.47599983215332,85.09973933462678,0.11046468743145378,0.7870561284535893,-4.40638557522486,0.028285645143178773,0.039406560142326574,0.08152932214379716,0.012364357053629593,0.010123588128160216,0.02079610443164629,0.4868021393831209
2024-08-22,2478.89990234375,29.006000518798828,85.46162373324002,0.1464649603115265,0.861526850487633,-1.0919074056978957,0.010517224597622388,0.05399889675297831,0.02342818033335181,0.04311868761350324,0.008505783588029735,0.0182963171881169,0.4648904749833521
2024-08-23,2508.39990234375,29.785999298095703,84.21405900268448,-0.3435500932910952,0.5685827635428007,-2.609212533030089,0.003922118107932748,0.05394953879989495,0.03502673655020305,0.069131322525116,0.008503068437858696,0.019105102588313903,0.44506792876683127
2024-08-26,2517.699951171875,29.97699928283691,83.987724302124,-0.5231743400692516,0.5142444232173924,-1.573153550524978,0.006355384936217234,0.05905855359442702,0.025205181856626346,0.08208498142774023,0.00845801023020761,0.01899078850866553,0.4453743574864311
2024-08-27,2516.0,29.951000213623047,84.00387239340378,-0.6495515134869588,0.5183468036337868,-1.2549989470430205,0.0018715211565691892,0.04615384615384621,0.016839256194253194,0.05591399454618662,0.008233384610428766,0.018432864734714678,0.4466687478546297
2024-08-28,2501.0,29.176000595092773,85.72113891513469,0.01843291924127472,0.912444808762187,0.6213995805079122,-0.0029500488884710574,0.03070265814959816,-0.010177745921049253,0.013830034013875947,0.008274170231661573,0.019282916917589377,0.42909328848033823
2024-08-29,2525.699951171875,29.55699920654297,85.45183946186141,-0.16712932379102605,0.8504466691653416,-0.00978427137860649,0.018879362084720075,0.03724843990631421,0.018996024198063344,0.043274147020086584,0.008473828702347615,0.019061932019750115,0.4445419642441207
2024-08-30,2493.800048828125,28.731000900268555,86.79823085470075,0.4214110405344997,1.1572278282917914,2.5841718520162686,-0.005820385139539974,0.02807441110898745,-0.03541927156006475,0.017170594256656457,0.008997696656217176,0.020208208429817826,0.4452495968391142
2024-09-03,2489.89990234375,27.951000213623047,89.08088738556829,1.4838834122570843,1.6589930437871057,5.093163083444296,-0.011041843494966619,0.036723967591721474,-0.06758511918081922,0.03231644235102915,0.008631572515497897,0.018834859515226135,0.45827644790873634
2024-09-04,2493.39990234375,28.16699981689453,88.5220264335079,1.1430093957985206,1.5068537686682384,4.518154040104122,-0.008982550737778205,0.043656523554546744,-0.059563967280033325,0.039526096802868116,0.008470802557672664,0.018879703378557565,0.4486724387467493
2024-09-05,2511.39990234375,28.719999313354492,87.4442883839477,0.5168943623284187,1.2503418266212143,1.7231494688130056,0.0041582976184526554,0.05057515262235923,-0.015629327955764327,0.07044351080964772,0.008535010834454449,0.01904828753537308,0.4480723434379469
2024-09-06,2493.5,27.808000564575195,89.66843891597466,1.6383866790553963,1.7233838207033323,4.2165994541132505,-0.012748921801631563,0.029436070623991784,-0.05917375541900749,0.011200020530007126,0.00839916549192029,0.019899910421500445,0.42207051760622927
2024-09-09,2501.800048828125,28.291000366210938,88.43095035324816,0.8940756315305243,1.434319006631884,1.6327194985474165,0.003207955667399842,0.028658339859877868,-0.01531448680068448,0.029250222606123755,0.00838850209634395,0.020239453970335913,0.41446286587763737
2024-09-10,2512.300048828125,28.256999969482425,88.90894474082211,1.0826290562221743,1.5255022727722323,-0.17194264474618137,0.00899640441902494,0.020264842618324952,0.010947721137730015,0.012178964602855835,0.008012740379279664,0.019974676705428213,0.4011449345311388
2024-09-11,2512.10009765625,28.562999725341797,87.94944935098862,0.5163802007155724,1.303670591119933,-0.5725770825192882,0.007499878096137724,0.018405216436156557,0.014059002059912062,0.03134139881141773,0.008014600091538997,0.019983281375789887,0.401065267551546
2024-09-12,2551.199951171875,29.743000030517575,85.77480242592328,-0.7323712816569875,0.8284822806350514,-1.66948595802441,0.015847754390283297,0.04583096388612162,0.035619802981241566,0.09132605661229709,0.008125760160354613,0.02137157080444097,0.3802135198534913
2024-09-13,2581.300048828125,30.698999404907227,84.08417534336657,-1.5936511918984446,0.45632391436254066,-5.584263572608094,0.03521156961224192,0.05226038321646986,0.10396284456405303,0.08316281242071488,0.008373390804884386,0.020756807125759988,0.403404567675184
2024-09-16,2580.39990234375,30.770999908447266,83.85817523061309,-1.611514231349273,0.4090209292973646,-4.572775122635079,0.03141732032199873,0.03273825401841224,0.0876603693801612,0.06925429282686335,0.007497505934541962,0.020591395222908176,0.36410868974050364
2024-09-17,2564.300048828125,30.618999481201172,83.74865581099414,-1.5379413615277304,0.38708037898210573,-5.160288929827971,0.020698164625780224,0.024982012463096614,0.08358988973598436,0.04716141316270184,0.007702172302589513,0.020455354316595672,0.3765357560362887
2024-09-18,2570.699951171875,30.340999603271484,84.72693664630259,-0.9732112466258048,0.5988279303711286,-3.222512704686025,0.023327037632894454,0.023653048695423173,0.06224835959201447,0.030079771918531062,0.007685109820504292,0.020580029243574473,0.37342560253668
2024-09-19,2588.0,31.0939998626709,83.23149197369608,-1.5983793940315387,0.2684989422533843,-2.543310452227203,0.01442460392460454,0.031733416024245065,0.045422446651889326,0.054892116967398374,0.0077599493514986665,0.02121619061481752,0.3657560158834107
2024-09-20,2619.89990234375,31.176000595092773,84.03579203023664,-1.1203295302444736,0.44341803350311054,-0.04838331312993205,0.014953648466069946,0.05688007001278561,0.015538004476761458,0.0748121091319558,0.00744117982961954,0.020749737447795093,0.35861561373203077
2024-09-23,2626.5,30.767000198364254,85.36743858894764,-0.42410696745356435,0.7296590276197198,1.5092633583345503,0.01786548573900415,0.047081845899412667,-0.00012998310405609725,0.03293496687657771,0.007126082777017478,0.020332699674105652,0.3504740094151282
2024-09-24,2651.199951171875,32.111000061035156,82.56360580899357,-1.6694778174194336,0.10604803244097427,-1.1850500020005654,0.0338883518656341,0.05302458695995993,0.04872793380299756,0.07118793839448934,0.007295984591292704,0.022380807155796597,0.32599291618502035
2024-09-25,2659.199951171875,31.697999954223633,83.89172676547837,-0.9684784010683398,0.3906840227602694,-0.8352098808242232,0.03442642147313091,0.05691571986163546,0.04472497177732504,0.05832859430871262,0.007255031096658,0.022667961154559893,0.32005662296622456
2024-09-26,2669.89990234375,32.025001525878906,83.36923575745173,-1.1667315194077323,0.2625644815232031,0.13774378375565277,0.03164602099835778,0.06753294775839658,0.029941521429209805,0.09764878230998253,0.00695808922445575,0.02165668934691756,0.32129053120698287
2024-09-27,2644.300048828125,31.518999099731445,83.89543209989354,-0.8449188423583741,0.36316047058902395,-0.14035993034309513,0.009313388829300884,0.0469573187429575,0.011002004686023081,0.06638021266902339,0.007340027605704913,0.022041837177056284,0.3330043474481914
2024-09-30,2636.10009765625,31.163999557495117,84.58799047255965,-0.4582201147918114,0.5024097783049438,-0.7794481163879823,0.0036550914358461917,0.05706153101368083,0.012903414586124207,0.08468200135707149,0.006589206331647454,0.02108619476778243,0.312489114523171
2024-10-01,2667.300048828125,31.44499969482422,84.82429876655897,-0.32508827539494173,0.5395721058225685,2.2606929575653965,0.006072758732940331,0.07124790290460581,-0.020740567560805778,0.1250044525955185,0.006800084387975679,0.019757822448841708,0.34417175301493463
2024-10-02,2647.10009765625,31.628000259399418,83.69482976937714,-0.8599822240727696,0.26614137590097897,-0.19689699610123057,-0.004550185671556073,0.06164281757131085,-0.0022083315958516536,0.12287430202023097,0.007226501212485212,0.01975410680524729,0.3658227265717544
2024-10-03,2657.10009765625,32.18899917602539,82.54683791583301,-1.3467175025093572,-0.013744730028608291,-0.8223978416187236,-0.004794114070068245,0.058015529576363356,0.005120925599767956,0.12078690618414645,0.007161941304034404,0.01968967542647216,0.36374095300755416
2024-10-04,2645.800048828125,32.12799835205078,82.3518483733749,-1.3453853795959998,-0.08385372296913497,-1.5435837265186336,0.0005672578649555948,0.061078824474884774,0.019321655817570837,0.1553508954174454,0.006977680543203267,0.017717461451269203,0.39383071679850706
2024-10-07,2644.800048828125,31.7450008392334,83.31390703759054,-0.8722180261730402,0.12213808741393413,-1.2740834349691141,0.003300311387875565,0.05715884451556508,0.018643347772688168,0.12208831177096546,0.007017373424418694,0.018056768549510518,0.38862841959664596
2024-10-08,2615.0,30.354999542236328,86.14725875259711,0.40957407757487,0.8079169129347452,1.3229599860381427,-0.019607861084508627,0.040878855700289485,-0.0346637037101738,0.07424707417700893,0.007677065024190865,0.021182143358701087,0.3624309822753287
2024-10-09,2606.0,30.424999237060547,85.6532478339603,0.1551759706194081,0.6658629904716755,1.9584180645831566,-0.01552646146348613,0.03737904490006483,-0.03803594955331879,0.06518921435505742,0.007762102951379635,0.021118916534329235,0.367542669092999
2024-10-10,2620.60009765625,31.0049991607666,84.52185675180826,-0.35470208644589846,0.3595003885687178,1.9750188359752485,-0.013736780195896858,0.027202942855379275,-0.03678275328736036,0.042430122346574395,0.007130675818536424,0.019542441991786355,0.3648815138626703
2024-10-11,2657.60009765625,31.520000457763672,84.31472268591475,-0.4323230550066844,0.29194467771522054,1.9628743125398387,0.00445991708003457,0.02955876782428457,-0.018924238218167688,0.02674357694945617,0.007325556312027771,0.018577290482095225,0.39432856578778996
2024-10-14,2647.800048828125,31.08300018310547,85.18482878841543,-0.002336956742723396,0.5035065634630382,1.8709217508248912,0.0011343012494759996,0.026120039154844177,-0.020853697861925036,0.010139425939569513,0.007407087619065456,0.018888731865665226,0.3921431926581373
2024-10-15,2661.39990234375,31.527000427246097,84.41652762004371,-0.3087631450954025,0.2825152499534762,-1.7307311325534016,0.017743748506214185,0.037866026465974256,0.038609813957632744,0.02965482090955973,0.007231051596341478,0.019076235508872115,0.37906072154426945
2024-10-16,2674.0,31.760000228881836,84.19395405319689,-0.3675482241765364,0.2078659300097567,-1.459293780763403,0.02609363008442056,0.04018362733505132,0.04387842318152413,0.0467684204266412,0.007258280325832816,0.018944399141608816,0.38313594807506896
2024-10-17,2691.0,31.572999954223633,85.23105197167098,0.2262669719733678,0.47222086003270186,0.7091952198627212,0.02686403866301945,0.03979907264296756,0.018319651953926597,0.015404904279548326,0.007245973759015913,0.018269183268944264,0.3966227527715114
2024-10-18,2713.699951171875,33.03200149536133,82.15366397198059,-1.4604203799154605,-0.3854445354842677,-2.1610587139341533,0.02110921562845358,0.03580291321214668,0.04796957536925528,0.05953300182322607,0.007001653184722504,0.02089390701234523,0.33510502275067827
2024-10-21,2723.10009765625,33.86899948120117,80.40096074192253,-2.3557134804315973,-0.8906255321262406,-4.783868046492898,0.02843872174617257,0.036779020619170044,0.08963096489025468,0.10082228565792506,0.007010058694727645,0.0210912349250769,0.33236833782515396
2024-10-22,2744.199951171875,34.83100128173828,78.78613448332435,-3.0211373455135058,-1.3384489230083323,-5.630393136719363,0.031111464592452842,0.03507845568528034,0.10479908680550576,0.08470621330799633,0.006925179976604644,0.019857906262310477,0.3487366636304636
2024-10-23,2714.39990234375,33.63999938964844,80.68965373343657,-1.8456827132839775,-0.8141208533022615,-3.5043003197603184,0.015108415237004458,0.020758104762881535,0.059193927809136904,0.06126567727393928,0.007465397755467652,0.02134332959567556,0.34977662327719666
2024-10-24,2734.89990234375,33.611000061035156,81.3691915556624,-1.3366263476691145,-0.6360862189053416,-3.8618604160085823,0.016313601762820484,0.024345481994639595,0.06454882683832186,0.049523761423543755,0.007580082339575871,0.021293317424506863,0.35598409531301206
2024-10-25,2740.89990234375,33.60300064086914,81.56711752134933,-1.1402238482793041,-0.592832691438605,-0.5865464506312605,0.01002319772314153,0.03653135110685923,0.01728624121030009,0.066118899732303,0.007140067736802503,0.020864194092023114,0.34221632071244595
2024-10-28,2742.89990234375,33.83000183105469,81.0789167568377,-1.3319585482552272,-0.7625336890369568,0.6779560149151678,0.007271052835898795,0.040514320674869486,-0.0011514261048110042,0.08554750068716332,0.0070519543663696265,0.020584245278757508,0.3425898919717542
2024-10-29,2768.39990234375,34.26900100708008,80.78437716266635,-1.3945295182408637,-0.8647562963305856,1.998242679341999,0.008818581591163,0.03790344230677878,-0.016135059400455898,0.08980764317579837,0.006886710167070555,0.020650792216923092,0.33348406660287705
2024-10-30,2788.5,33.91400146484375,82.22267734730863,-0.553007519459625,-0.45653189142421446,1.5330236138720608,0.027298887533951044,0.053416907985061046,0.00814512723444416,0.07227776611532577,0.0066076665536802725,0.020912118129726914,0.3159730885551649
2024-10-31,2738.300048828125,32.65299987792969,83.86059654748459,0.3491369305791372,0.01863463307414444,2.4914049918221934,0.0012432434845097706,0.03055961318261935,-0.028502578958252034,0.014414884394724714,0.008046107270045422,0.022516548306643302,0.35734194959497817
2024-11-01,2738.60009765625,32.54199981689453,84.1558635936835,0.5108612959987879,0.09238955282652,2.5887460723341746,-0.0008390691996936761,0.03507447543862119,-0.031574585713758596,0.01288600243025484,0.007939312211090165,0.022529087605401493,0.3524027404104312
2024-11-04,2736.10009765625,32.47999954223633,84.2395362136099,0.5897222785703965,0.10535386594103713,3.1606194567721957,-0.0024790568119856804,0.03452058648765477,-0.03990547489651941,0.023153211011875285,0.007947773070147544,0.02234003632119285,0.3557636592832169
2024-11-05,2740.300048828125,32.654998779296875,83.9167095778752,0.3808200511084931,-0.007225182201332697,3.1323324152088503,-0.010150214747455921,0.04791588865320273,-0.04709802388023354,0.07577003036551844,0.007338165678861435,0.019651323518842554,0.37341839453333914
2024-11-06,2667.60009765625,31.22100067138672,85.44249192182491,1.1889334676611598,0.44434691521963265,3.2198145745162776,-0.04335660833557464,0.02363779649127018,-0.07940675464818492,0.026162742951084894,0.009727430832738663,0.022370937561074188,0.43482445946586334
2024-11-07,2698.39990234375,31.76499938964844,84.9488416241904,0.8740368531925684,0.2750179758382544,1.0882450767058032,-0.014571137484166719,0.029687782106503358,-0.02719506604602817,0.02451218350115414,0.00995663289045071,0.022306234836744602,0.44636098217926734
